text,storypoint
upgrade vendored protobuf 261 currently vendor protobuf 250 upgrade protobuf 261 introduce bugfixe performance improvement new feature want eventually advantage map datum type afaik backward compatibility concern,3
document docker runtime isolator include follow information feature currently support docker runtime isolator use docker runtime isolator user manual compare different semantic vs docker containerizer explain,2
create base docker image test suite widely unified containerizer testing basically include layer repository layer root file system layer tar ball docker image json manif docker version,3
implement master failover test scheduler library currently scheduler library create masterdetector object internally need create standalone detector create new test test callback invoke correctly event master failover,3
implement reliable float point scalar resource design doc httpsdocsgooglecomdocumentd14qlxjzsfipfynbx0usljr0gelsq8hdzjuww6kay_dxcedituspsharing,5
design doc v1 operator api need design v1 operator api http endpoint expose masteragent schedulerexecutor interaction look work,8
reorganize 3rdparty directory issue currently discuss dev mailing list httpwwwmailarchivecomdevmesosapacheorgmsg34349html,5
add hierarchicalallocator benchmark reservation label label reservationinfo ensure not observe significant performance degradation allocator,3
slaveteststateendpoint flaky code   run   slaveteststateendpoint srctestsslave_testscpp1220 failure value statevaluesstart_timeasjsonnumberasint actual 1458159086 expect static_castintclocknowsec 1458159085   fail   slaveteststateendpoint 193 ms code test clockpause start agent s possibility numifiedstringifie double equal round near int,1
allow reserve operation principal reservationinfoprincipal currently require framework operator specify reservationinfoprincipal reserve resource not necessary know principal fill field not set,2
document default value offer_timeout not default value ie offer timeout default clarify flagscpp configurationmd,1
stout configuration modular consumable downstream eg libprocess agent stout configuration replicate 3 configuration file   stout libprocess agent follow future stoutconfigurecmake include package downstream,1
enable zlib window,1
remove force field subscribe v1 scheduler api wei introduce force field subscribe deal scheduler partition case having think bit discuss folk anandmazumdar greggomann think away have field v1 api obvious advantage remove field framework devs not think howwhen set field current semantic bit confusing new workflow master receive subscribe master accept close exist connection send error event scheduler identify framework d expectation scheduler close old subscribe connection resende new subscribe let look tricky scenario work safe 1 connection disconnection   scheduler   master scheduler see disconnection send new subscribe master send error old connection will not receive scheduler connection close close 2 connection disconnection   master   scheduler scheduler realize lack heartbeat event close exist connection send new subscribe master accept new subscribe old connection close master close 3 scheduler failover disconnection   master newly elect scheduler send subscribe master send error event close old connection will not receive old scheduler fail 4 scheduler get partition alive connect master scheduler b get elect new leader scheduler b send subscribe master send error close connection scheduler master accept scheduler bs connection typically scheduler abort receive error get restart restart will not leader scheduler b elect 5 scheduler send subscribe time close subscribe connection send new subscribe b master receive subscribe b receive subscribe not disconnection master accept subscribe b receive subscribe send error subscribe b close connection accept subscribe try send subscribed event connection closure detect scheduler retry subscribe connection backoff think rare race happen continuously loop,5
reviewbot fail hard circular dependency review chain instead fail hard reviewbot post error review circular dependency detect,2
destdirpath install break miss destdir prefix installdatahook cause destdir build break,2
add allocator metric number complete allocation run,1
add allocator metric number offer framework receive counter number allocation framework monitor allocation progress eg agent add cluster framework add remove currently offer hierarchical allocator framework consist list resource possibly agent resource offer order satisfy outstanding quota fairness capture allocation fine granularity count number offer instead piece make offer metric well resolve effect change eg addingremove framework,2
add allocator metric total vs offeredallocate resource expose current allocation breakdown see allocator allow correlated correspond metric master allocator see expose allocate available total,2
expose allocation algorithm latency metric allocation algorithm grow fairly expensive gain visibility latency enable monitoring alert similar allocator timingrelate information expose log expose endpoint,1
add allocator metric number active offer filter diagnose scenario framework unexpectedly receive offer information currently active filter need,1
add allocator metric currently satisfied quota currently expose information set quota dedicated quota endpoint diagnose allocator problem additionally need information quota,2
add allocator metric currrent dominant share framework role,5
document scheduler driver call framework development guide interface example slightly sync schedulerhpp notably miss new acceptoffer,2
update framework use jsonify let remove duplicate code httpcpp modelframework jsonfullframework,3
dockercontainerizertestroot_docker_launchwithpersistentvolumes fail centos 6 test pass consistently oss fail consistently cento 6 verbose log test failure code   run   dockercontainerizertestroot_docker_launchwithpersistentvolumes i0222 181612327957 26681 leveldbcpp174 open db 7466102ms i0222 181612330528 26681 leveldbcpp181 compact db 2540139ms i0222 181612330580 26681 leveldbcpp196 create db iterator 16908ns i0222 181612330592 26681 leveldbcpp202 seek beginning db 1403ns i0222 181612330600 26681 leveldbcpp271 iterate 0 key db 315ns i0222 181612330634 26681 replicacpp779 replica recover log position 0   0 1 hole 0 unlearned i0222 181612331082 26698 recovercpp447 start replica recovery i0222 181612331289 26698 recovercpp473 replica status i0222 181612332162 26703 replicacpp673 replica status receive broadcasted recover request 1376117230214835274 i0222 181612332701 26701 recovercpp193 receive recover response replica status i0222 181612333230 26699 recovercpp564 update replica status start i0222 181612334102 26698 mastercpp376 master 652149b439324d8bba6f8c9d9045be70 ip172302148mesosphereio start 17230214835274 i0222 181612334116 26698 mastercpp378 flag startup acls allocation_interval1secs allocatorhierarchicaldrf authenticatetrue authenticate_httptrue authenticate_slavestrue authenticatorscrammd5 authorizerslocal credentialstmpqehlbscredential framework_sorterdrf helpfalse hostname_lookuptrue http_authenticatorsbasic initialize_driver_loggingtrue log_auto_initializetrue logbufsecs0 logging_levelinfo max_completed_frameworks50 max_completed_tasks_per_framework1000 max_slave_ping_timeouts5 quietfalse recovery_slave_removal_limit100 registryreplicated_log registry_fetch_timeout1min registry_store_timeout100secs registry_stricttrue root_submissionstrue slave_ping_timeout15secs slave_reregister_timeout10mins user_sorterdrf versionfalse webui_dirusrlocalsharemesoswebui work_dirtmpqehlbsmaster zk_session_timeout10secs i0222 181612334354 26698 mastercpp423 master allow authenticated framework register i0222 181612334363 26698 mastercpp428 master allow authenticated slave register i0222 181612334369 26698 credentialshpp35 loading credential authentication tmpqehlbscredential i0222 181612335366 26698 mastercpp468 default crammd5 authenticator i0222 181612335492 26698 mastercpp537 default basic http authenticator i0222 181612335623 26698 mastercpp571 authorization enable i0222 181612335752 26703 leveldbcpp304 persist metadata 8 byte leveldb take 2314693ms i0222 181612335769 26700 whitelist_watchercpp77 whitelist give i0222 181612335778 26703 replicacpp320 persist replica status start i0222 181612335821 26697 hierarchicalcpp144 initialize hierarchical allocator process i0222 181612335965 26701 recovercpp473 replica start status i0222 181612336771 26703 replicacpp673 replica start status receive broadcasted recover request 1376317230214835274 i0222 181612337191 26696 recovercpp193 receive recover response replica start status i0222 181612337635 26700 recovercpp564 update replica status vote i0222 181612337671 26703 mastercpp1712 newly elect leader master17230214835274 d 652149b439324d8bba6f8c9d9045be70 i0222 181612337698 26703 mastercpp1725 elect lead master i0222 181612337713 26703 mastercpp1470 recover registrar i0222 181612337828 26696 registrarcpp307 recovering registrar i0222 181612339972 26702 leveldbcpp304 persist metadata 8 byte leveldb take 206039ms i0222 181612339994 26702 replicacpp320 persist replica status vote i0222 181612340082 26700 recovercpp578 successfully join paxos group i0222 181612340267 26700 recovercpp462 recover process terminate i0222 181612340591 26699 logcpp659 attempt start writer i0222 181612341594 26698 replicacpp493 replica receive implicit promise request 1376417230214835274 proposal 1 i0222 181612343598 26698 leveldbcpp304 persist metadata 8 byte leveldb take 197941ms i0222 181612343619 26698 replicacpp342 persist promise 1 i0222 181612344182 26698 coordinatorcpp238 coordinator attempt fill miss position i0222 181612345285 26702 replicacpp388 replica receive explicit promise request 1376517230214835274 position 0 proposal 2 i0222 181612347275 26702 leveldbcpp341 persist action 8 byte leveldb take 1960198ms i0222 181612347296 26702 replicacpp712 persist action 0 i0222 181612348201 26703 replicacpp537 replica receive write request position 0 1376617230214835274 i0222 181612348247 26703 leveldbcpp436 reading position leveldb take 21399ns i0222 181612350667 26703 leveldbcpp341 persist action 14 byte leveldb take 239166ms i0222 181612350690 26703 replicacpp712 persist action 0 i0222 181612351191 26696 replicacpp691 replica receive learn notice position 0 00000 i0222 181612353152 26696 leveldbcpp341 persist action 16 byte leveldb take 1935798ms i0222 181612353173 26696 replicacpp712 persist action 0 i0222 181612353188 26696 replicacpp697 replica learn nop action position 0 i0222 181612353639 26696 logcpp675 writer start end position 0 i0222 181612354508 26697 leveldbcpp436 reading position leveldb take 25625ns i0222 181612355274 26696 registrarcpp340 successfully fetch registry 0b 17406976ms i0222 181612355357 26696 registrarcpp439 apply 1 operation 20977ns attempt update registry i0222 181612355929 26697 logcpp683 attempt append 210 byte log i0222 181612356032 26703 coordinatorcpp348 coordinator attempt write append action position 1 i0222 181612356657 26698 replicacpp537 replica receive write request position 1 1376717230214835274 i0222 181612358566 26698 leveldbcpp341 persist action 229 byte leveldb take 1881945ms i0222 181612358588 26698 replicacpp712 persist action 1 i0222 181612359081 26697 replicacpp691 replica receive learn notice position 1 00000 i0222 181612361002 26697 leveldbcpp341 persist action 231 byte leveldb take 1894331ms i0222 181612361023 26697 replicacpp712 persist action 1 i0222 181612361038 26697 replicacpp697 replica learn append action position 1 i0222 181612361883 26697 registrarcpp484 successfully update registry 6482944ms i0222 181612361981 26697 registrarcpp370 successfully recover registrar i0222 181612362052 26701 logcpp702 attempt truncate log 1 i0222 181612362167 26703 coordinatorcpp348 coordinator attempt write truncate action position 2 i0222 181612362421 26696 mastercpp1522 recover 0 slave registry 171b   allow 10min slave reregister i0222 181612362447 26698 hierarchicalcpp171 skipping recovery hierarchical allocator recover i0222 181612362911 26701 replicacpp537 replica receive write request position 2 1376817230214835274 i0222 181612364760 26701 leveldbcpp341 persist action 16 byte leveldb take 1819954ms i0222 181612364783 26701 replicacpp712 persist action 2 i0222 181612365384 26697 replicacpp691 replica receive learn notice position 2 00000 i0222 181612367961 26697 leveldbcpp341 persist action 18 byte leveldb take 255143ms i0222 181612368015 26697 leveldbcpp399 delete 1 key leveldb take 28196ns i0222 181612368028 26697 replicacpp712 persist action 2 i0222 181612368044 26697 replicacpp697 replica learn truncate action position 2 i0222 181612376824 26703 slavecpp193 slave start 39617230214835274 i0222 181612376838 26703 slavecpp194 flag startup appc_simple_discovery_uri_prefixhttp appc_store_dirtmpmesosstoreappc authenticateecrammd5 cgroups_cpu_enable_pids_and_tids_countfalse cgroups_enable_cfsfalse cgroups_hierarchysysfscgroup cgroups_limit_swapfalse cgroups_rootmeso container_disk_watch_interval15secs containerizersmesos credentialtmpdockercontainerizertest_root_docker_launchwithpersistentvolumes_u5vzx1credential default_role disk_watch_interval1mins dockerdocker docker_auth_serverhttpsauthdockerio docker_kill_orphanstrue docker_puller_timeout60 docker_registryhttpsregistry1dockerio docker_remove_delay6hrs docker_socketvarrundockersock docker_stop_timeout0ns docker_store_dirtmpmesosstoredocker enforce_container_disk_quotafalse executor_registration_timeout1mins executor_shutdown_grace_period5sec fetcher_cache_dirtmpdockercontainerizertest_root_docker_launchwithpersistentvolumes_u5vzx1fetch fetcher_cache_size2 gb frameworks_home gc_delay1week gc_disk_headroom01 hadoop_home helpfalse hostname_lookuptrue image_provisioner_backendcopy initialize_driver_loggingtrue isolationposixcpuposixmem launcher_dirmntteamcitywork4240ba9ddd0997c3buildsrc logbufsecs0 logging_levelinfo oversubscribed_resources_interval15secs perf_duration10sec perf_interval1mins qos_correction_interval_min0ns quietfalse recoverreconnect recovery_timeout15min registration_backoff_factor10ms resourcescpu2mem2048diskrole12048 revocable_cpu_low_prioritytrue sandbox_directorymntmesossandbox stricttrue switch_usertrue systemd_enable_supporttrue systemd_runtime_directoryrunsystemdsystem versionfalse work_dirtmpdockercontainerizertest_root_docker_launchwithpersistentvolumes_u5vzx1 i0222 181612377109 26703 credentialshpp83 load credential authentication tmpdockercontainerizertest_root_docker_launchwithpersistentvolumes_u5vzx1credential i0222 181612377300 26703 slavecpp324 slave credential testprincipal i0222 181612377439 26703 resourcescpp576 parse resource json fail cpu2mem2048diskrole12048 try semicolondelimited string format instead i0222 181612377804 26703 slavecpp464 slave resource cpu2 mem2048 diskrole12048 cpus8 ports3100032000 i0222 181612377881 26703 slavecpp472 slave attribute    i0222 181612377889 26703 slavecpp477 slave hostname ip172302148mesosphereio i0222 181612378779 26701 statecpp58 recover state tmpdockercontainerizertest_root_docker_launchwithpersistentvolumes_u5vzx1meta i0222 181612379092 26697 status_update_managercpp200 recover status update manager i0222 181612379156 26681 schedcpp222 version 0280 i0222 181612379250 26697 dockercpp722 recover docker container i0222 181612379421 26703 slavecpp4565 finish recovery i0222 181612379627 26700 schedcpp326 new master detect master17230214835274 i0222 181612379735 26703 slavecpp4737 query resource estimator oversubscribable resource i0222 181612379765 26700 schedcpp382 authenticate master master17230214835274 i0222 181612379781 26700 schedcpp389 default crammd5 authenticatee i0222 181612379964 26696 status_update_managercpp174 pausing send status update i0222 181612379992 26702 authenticateecpp121 create new client sasl connection i0222 181612380030 26697 slavecpp796 new master detect master17230214835274 i0222 181612380106 26697 slavecpp859 authenticating master master17230214835274 i0222 181612380127 26697 slavecpp864 default crammd5 authenticatee i0222 181612380188 26699 mastercpp5526 authenticate scheduler1850b1cd33964479b2f347ee6c3fa27017230214835274 i0222 181612380269 26700 authenticatorcpp413 start authentication session crammd5_authenticatee83217230214835274 i0222 181612380280 26698 authenticateecpp121 create new client sasl connection i0222 181612380307 26697 slavecpp832 detect new master i0222 181612380450 26697 slavecpp4751 receive oversubscribable resource resource estimator i0222 181612380452 26699 mastercpp5526 authenticate slave39617230214835274 i0222 181612380506 26698 authenticatorcpp98 create new server sasl connection i0222 181612380540 26697 authenticatorcpp413 start authentication session crammd5_authenticatee83317230214835274 i0222 181612380635 26700 authenticateecpp212 receive sasl authentication mechanism crammd5 i0222 181612380659 26700 authenticateecpp238 attempt authenticate mechanism crammd5 i0222 181612380762 26700 authenticatorcpp203 receive sasl authentication start i0222 181612380765 26701 authenticatorcpp98 create new server sasl connection i0222 181612380843 26700 authenticatorcpp325 authentication require step i0222 181612380911 26698 authenticateecpp212 receive sasl authentication mechanism crammd5 i0222 181612380931 26702 authenticateecpp258 receive sasl authentication step i0222 181612380936 26698 authenticateecpp238 attempt authenticate mechanism crammd5 i0222 181612381036 26702 authenticatorcpp231 receive sasl authentication step i0222 181612381052 26698 authenticatorcpp203 receive sasl authentication start i0222 181612381062 26702 auxpropcpp107 request lookup property user testprincipal realm ip172302148 server fqdn ip172302148 sasl_auxprop_override false sasl_auxprop_authzid false i0222 181612381072 26702 auxpropcpp179 look auxiliary property userpassword i0222 181612381104 26702 auxpropcpp179 look auxiliary property cmusaslsecretcrammd5 i0222 181612381104 26698 authenticatorcpp325 authentication require step i0222 181612381134 26702 auxpropcpp107 request lookup property user testprincipal realm ip172302148 server fqdn ip172302148 sasl_auxprop_override false sasl_auxprop_authzid true i0222 181612381142 26702 auxpropcpp129 skip auxiliary property userpassword sasl_auxprop_authzid   true i0222 181612381147 26702 auxpropcpp129 skip auxiliary property cmusaslsecretcrammd5 sasl_auxprop_authzid   true i0222 181612381162 26702 authenticatorcpp317 authentication success i0222 181612381184 26698 authenticateecpp258 receive sasl authentication step i0222 181612381247 26699 authenticateecpp298 authentication success i0222 181612381283 26696 authenticatorcpp231 receive sasl authentication step i0222 181612381311 26696 auxpropcpp107 request lookup property user testprincipal realm ip172302148 server fqdn ip172302148 sasl_auxprop_override false sasl_auxprop_authzid false i0222 181612381325 26696 auxpropcpp179 look auxiliary property userpassword i0222 181612381319 26701 mastercpp5556 successfully authenticate principal testprincipal scheduler1850b1cd33964479b2f347ee6c3fa27017230214835274 i0222 181612381345 26700 authenticatorcpp431 authentication session cleanup crammd5_authenticatee83217230214835274 i0222 181612381361 26696 auxpropcpp179 look auxiliary property cmusaslsecretcrammd5 i0222 181612381397 26696 auxpropcpp107 request lookup property user testprincipal realm ip172302148 server fqdn ip172302148 sasl_auxprop_override false sasl_auxprop_authzid true i0222 181612381413 26696 auxpropcpp129 skip auxiliary property userpassword sasl_auxprop_authzid   true i0222 181612381422 26696 auxpropcpp129 skip auxiliary property cmusaslsecretcrammd5 sasl_auxprop_authzid   true i0222 181612381441 26696 authenticatorcpp317 authentication success i0222 181612381548 26698 schedcpp471 successfully authenticate master master17230214835274 i0222 181612381563 26698 schedcpp776 send subscribe master17230214835274 i0222 181612381634 26700 authenticateecpp298 authentication success i0222 181612381660 26698 schedcpp809 retry registration 77060771ms necessary i0222 181612381675 26697 mastercpp5556 successfully authenticate principal testprincipal slave39617230214835274 i0222 181612381734 26702 authenticatorcpp431 authentication session cleanup crammd5_authenticatee83317230214835274 i0222 181612381811 26697 mastercpp2280 receive subscribe framework default scheduler1850b1cd33964479b2f347ee6c3fa27017230214835274 i0222 181612381882 26697 mastercpp1751 authorize framework principal testprincipal receive offer role role1 i0222 181612382004 26698 slavecpp927 successfully authenticate master master17230214835274 i0222 181612382123 26698 slavecpp1321 retry registration 81941ms necessary i0222 181612382282 26701 mastercpp4240 register slave slave39617230214835274 ip172302148mesosphereio d 652149b439324d8bba6f8c9d9045be70s0 i0222 181612382482 26701 mastercpp2351 subscribe framework default checkpointing disabled capability    i0222 181612382612 26703 registrarcpp439 apply 1 operation 46327ns attempt update registry i0222 181612382829 26699 hierarchicalcpp265 add framework 652149b439324d8bba6f8c9d9045be700000 i0222 181612382910 26699 hierarchicalcpp1434 resource available allocate i0222 181612382915 26701 schedcpp703 framework register 652149b439324d8bba6f8c9d9045be700000 i0222 181612382936 26699 hierarchicalcpp1529 inverse offer send i0222 181612382953 26699 hierarchicalcpp1127 perform allocation 0 slave 89949ns i0222 181612382982 26701 schedcpp717 schedulerregistered take 46498ns i0222 181612383536 26698 logcpp683 attempt append 423 byte log i0222 181612383628 26699 coordinatorcpp348 coordinator attempt write append action position 3 i0222 181612384196 26700 replicacpp537 replica receive write request position 3 1377517230214835274 i0222 181612386602 26700 leveldbcpp341 persist action 442 byte leveldb take 2377119ms i0222 181612386625 26700 replicacpp712 persist action 3 i0222 181612387104 26698 replicacpp691 replica receive learn notice position 3 00000 i0222 181612389159 26698 leveldbcpp341 persist action 444 byte leveldb take 2032301ms i0222 181612389181 26698 replicacpp712 persist action 3 i0222 181612389196 26698 replicacpp697 replica learn append action position 3 i0222 181612390281 26698 registrarcpp484 suc,2
cmake add leveldb library 3rdparty external build,3
containerloggertestmesoscontainerizerrecover execute isolation cleanup spawn process miss containerloggertestmesoscontainerizerrecover test run isolation global teardown find lingering process code   run 1 test 1 test case   global test environment setup   1 test containerloggertest   run   containerloggertestmesoscontainerizerrecover   ok   containerloggertestmesoscontainerizerrecover 13 ms   1 test containerloggertest 13 ms total   global test environment teardown srctestsenvironmentcpp728 failure fail test complete child process remain   7112 somepathsrcmesosbuildsrclibsmesostest gtest_filtercontainerloggertestmesoscontainerizerrecover   7130 sh   1 test 1 test case run 23 ms total   pass   1 test   fail   0 test list 0 fail test code observere os x clangtrunk unoptimized build,1
add appc image fetcher test mesos support fetch appc image add test verify new component,3
htb container currently set fixed htb bandwidth container make impossible share link idle step container qdisc hierarchy physical interface,3
document mesos executor expect ssl _ environment variable set try run docker container fully sslize mesos cluster run problem executor fail fail shutdown socket fd 10 transport endpoint connect understanding happen executor try report status meso slave https not appropriate certsenv setup inside executor thank mslackbotjoseph help figure meso turn executor expect ssl _ variable set inside commandinfoenvironment get pick executor successfully report status slave _ _ executor need ssl _ variable set environment _ _ miss meso ssl transition guide request add vital information doc,2
executor field expose backwards incompatible schema 0260 master state endpoint generate follow code      framework       executor    command   argv   uris   value usersmparkprojectsmesosbuildoptsrclonglivedexecutor   executor_id default framework_id 0ea528a964ba417f98ea9c4b8d418db60000 long live executor c resources   cpus 0 disk 0 mem 0   slave_id 8a51367803a14cb59279c3c0c591f1d8s0             code 0271 executorinfo mistakenly expose raw protobuf schema code      framework       executor    command   shell true value usersmparkprojectsmesosbuildoptsrclonglivedexecutor   executor_id   value default   framework_id   value 368a5a49480b41f6a13b24a69c92a72e0000   long live executor c slave_id 8a51367803a14cb59279c3c0c591f1d8s0 source cpp_long_lived_framework             code backwards incompatible api change,2
mesos containerizer uidgid pivot_root currently ossuus pivot_root problematic etcpasswd etcgroup miss container root filesystem instead uidgid pivot_root setuidsetgroup pivot_root,3
add field networkinfo allow framework writer specify network want container join group s multiple group single network eg admin vs user public vs private etc,1
add networkcni isolator meso containerizer design doc context mesos4742 isolator interact cni plugin create network container join,8
expose metric gauge fetcher cache usage hit rate evaluate fetcher cache calibrate value fetcher_cache_size flag useful metric gauge agent expose operational statistic like cache hit rate occupy cache size time spend download resource present,2
add agent flag allow operator specify cni plugin config directory accord design doc plan add follow flag network_cni_plugins_dir location cni plugin binarie networkcni isolator find cni plugin directory execute plugin adddelete container cni network operator responsibility install cni plugin binary specify directory network_cni_config_dir location cni network configuration file network container launch mesos agent connect operator install network configuration file json format specify directory,2
setup proper dns resolver container networkcni isolator context design doc mesos4742 cni plugin return dns information network networkcni isolator need properly setup etcresolvconf container consider following case 1 container host filesystem 2 container different filesystem 3 custom executor command executor,5
add test mock cni plugin order test networkcni isolator need mock behavior cni plugin option write mock script act cni plugin isolator talk mock script way talk actual cni plugin mock script join host network,5
networkcni isolator report assign ip address order service discovery work case networkcni isolator need report assign ip address isolatorstatus interface,3
